2022-03-29T16:21:00+01:00
Running ./FinalSparseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.94, 0.91, 0.72
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"RHMurmur4/0/3/iterations:1",1,0.202758,0.202743,s,,,,,,0.5,2.7962e+06,0.25
"RHMurmur4/1/3/iterations:1",1,0.368874,0.368837,s,,,,,,0.5,4.1943e+06,0.5
"RHMurmur4/2/3/iterations:1",1,0.782244,0.782218,s,,,,,,0.5,8.38861e+06,0.75
"RHMurmur4/0/4/iterations:1",1,0.406982,0.406958,s,,,,,,0.7,3.91468e+06,0.25
"RHMurmur4/1/4/iterations:1",1,0.701961,0.70194,s,,,,,,0.7,5.87202e+06,0.5
"RHMurmur4/2/4/iterations:1",1,1.45134,1.45128,s,,,,,,0.7,1.1744e+07,0.75
"RHMurmur4/0/5/iterations:1",1,0.850512,0.850475,s,,,,,,0.9,5.03316e+06,0.25
"RHMurmur4/1/5/iterations:1",1,1.34751,1.34746,s,,,,,,0.9,7.54975e+06,0.5
"RHMurmur4/2/5/iterations:1",1,2.74412,2.74401,s,,,,,,0.9,1.50995e+07,0.75
"RHTab4/0/3/iterations:1",1,0.229048,0.229027,s,,,,,,0.5,2.7962e+06,0.25
"RHTab4/1/3/iterations:1",1,0.414064,0.414042,s,,,,,,0.5,4.1943e+06,0.5
"RHTab4/2/3/iterations:1",1,0.862179,0.862138,s,,,,,,0.5,8.38861e+06,0.75
"RHTab4/0/4/iterations:1",1,0.441247,0.44121,s,,,,,,0.7,3.91468e+06,0.25
"RHTab4/1/4/iterations:1",1,0.746365,0.74631,s,,,,,,0.7,5.87202e+06,0.5
"RHTab4/2/4/iterations:1",1,1.5527,1.55262,s,,,,,,0.7,1.1744e+07,0.75
"RHTab4/0/5/iterations:1",1,0.907272,0.907244,s,,,,,,0.9,5.03316e+06,0.25
"RHTab4/1/5/iterations:1",1,1.42482,1.42478,s,,,,,,0.9,7.54975e+06,0.5
"RHTab4/2/5/iterations:1",1,2.9234,2.92325,s,,,,,,0.9,1.50995e+07,0.75
"QPMAddF/3/iterations:1",1,0.357958,0.357944,s,,,,,,0.5,4.1943e+06,100
"QPMAddF/4/iterations:1",1,0.63075,0.630719,s,,,,,,0.7,4.1943e+06,100
